UNIT,AC-YEAR,YEAR,MONTH,YM,DEP,STORE,BRAND,SEASON,TYPE,QUALITY,SALES(K),COST(K),PRICE(K),MARGIN(K),ORIGEN,Latitude,Longitude
PLUS,2007年,2007年,7月,7月-07,PLUS一區,安和門市-PLUS,99-OR-Others,常年性,9-雜項類,1,0.1,0,0,0.1,G02-2 國外生產,25.0338542,121.550238
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,2,2.492,1.04758545,3.28,1.444415,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,2,1.584,0.7675,1.98,0.8165,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,04秋冬,2-配飾類,1,0.891,0.278,0.99,0.613,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,13,7.985,2.49265,7.83,5.49235,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,30,2.737,4.27054,10.69,-1.53354,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,1,1.98,0.78354,2.2,1.19646,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,6,0,0.35382,1.08,-0.35382,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,3-鞋類,1,1.6,1.23351,1.6,0.36649,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,2,3.15,1.27908,3.5,1.87092,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,12,0.847,1.1992,4.06,-0.3522,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋冬,3-鞋類,1,1.44,0.53038,1.6,0.90962,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,20,10.608,3.506877446,11.68,7.101123,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,3,5.348,1.37,7.4,3.978,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,32,49.871,22.41174,72,27.45926,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,6,2.338,0.78155,2.64,1.55645,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,27,8.985,2.28349,9.83,6.70151,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,15,8.792,3.1665,9.81,5.6255,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,0-外出服,2,3.353,1.11746,4.79,2.23554,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,3,0.667,0.21,0.69,0.457,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,7,1.738,0.38095,1.91,1.35705,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,276,0,0,0,0,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,06春夏,2-配飾類,2,1.26,0.74424,1.4,0.51576,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,12,29.99,17.54206,42.8,12.44794,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,11,16.4,7.23798,18.4,9.16202,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,06春夏,2-配飾類,1,0,0.16256,0.45,-0.16256,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,06秋冬,2-配飾類,1,0.54,0.2314,0.6,0.3086,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,07春夏,0-外出服,50,74.969,31.86805143,106.4,43.100949,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,11,5.26,2.03,5.8,3.23,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,常年性,9-雜項類,130,0,0,0,0,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,45,43.761,24.02916067,48.97,19.731839,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,民生門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,2,2.24,1.28571,2.7,0.95429,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,03-PC-Petit Chou,常年性,9-雜項類,100,0,0,0,0,G01-1 國內採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,06春夏,0-外出服,18,15.29,0,0,15.29,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,06春夏,2-配飾類,1,0.9,0.38053,1,0.51947,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,06秋冬,0-外出服,1,1.75,0,0,1.75,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,06秋冬,2-配飾類,2,0.36,0.10344,0.36,0.25656,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,07春夏,0-外出服,180,273.97,119.9648086,386.3,154.005191,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,07春夏,2-配飾類,106,29.79,14.735,42.2,15.055,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,07春夏,3-鞋類,1,1.08,0.46,1.2,0.62,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,台北101-CF,19-CF-Catimini,常年性,9-雜項類,150,0,0,0,0,G01-1 國內採購,25.0357054,121.5641155
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,02-MN-My Nuno,07春夏,3-鞋類,7,6.409,2.86225,9.13,3.54675,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06春秋,1-內著類,3,2.381,0.71087,1.94,1.67013,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,24,5.608,3.56324,8.89,2.04476,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,19,0,2.9712,7.41,-2.9712,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春秋,1-內著類,26,14.688,4.581918723,15.82,10.106081,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春夏,0-外出服,2,2.73,0.84,3.8,1.89,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春夏,0-外出服,32,42.45,18.68254,60.5,23.76746,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,8,2.182,0.794,2.24,1.388,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,18,8.66,2.55154,9.13,6.10846,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,07夏,1-內著類,14,8.348,2.52748,9,5.82052,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,常年性,1-內著類,8,2.758,0.68815,2.86,2.06985,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,常年性,2-配飾類,3,1.055,0.2164,1.09,0.8386,G02-1 國內生產,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,03-PC-Petit Chou,常年性,9-雜項類,645,0,0,0,0,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,18-CL-Chocolat,07春夏,0-外出服,13,27.65,15.7588,38.9,11.8912,G01-2 國外採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,18-CL-Chocolat,07春夏,2-配飾類,16,31.38,12.38944,32.2,18.99056,G01-2 國外採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,19-CF-Catimini,07春夏,0-外出服,60,88.722,39.75202,125.3,48.96998,G01-2 國外採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,19-CF-Catimini,07春夏,2-配飾類,13,8.42,3.46,9.3,4.96,G01-2 國外採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,19-CF-Catimini,常年性,9-雜項類,120,0,0,0,0,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,97-LS-Other baby accessar,常年性,4-用品類,20,14.681,8.348359331,16.5,6.332641,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,97-LS-Other baby accessar,常年性,4-用品類,21,25.3,8.11494,26.4,17.18506,G01-2 國外採購,25.0408461,121.5653964
PLUS,2007年,2007年,7月,7月-07,PLUS一區,統一阪急-PLUS,99-OR-Others,常年性,4-用品類,1,18,10.2,20,7.8,G01-1 國內採購,25.0408461,121.5653964
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,5,3.732,2.10155462,6.55,1.630445,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,6,5.09,1.69974,5.44,3.39026,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,22,7.942,3.55932,8.75,4.38268,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,1,0.8,0.20326,0.8,0.59674,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,1,0.29,0.0636,0.29,0.2264,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,1,1.8,0.51,3.6,1.29,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,1,4.4,2.66419,8.8,1.73581,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,13,18.85,13.88347,37.7,4.96653,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,6,1.152,0.415,1.28,0.737,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,30,21.168,6.672154364,22.04,14.495846,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,4,5.82,1.81,9.7,4.01,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,23,30,15.80989,50,14.19011,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,8,3.083,1.00755,3.23,2.07545,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,20,6.487,1.65408,6.85,4.83292,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,7,4.075,1.03636,4.13,3.03864,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,1,0.171,0.072,0.19,0.099,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,14,4.401,0.96606,4.44,3.43494,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,5,0,0,0,0,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,06秋冬,0-外出服,8,13.449,10.25602,26.9,3.19298,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,8,17.43,9.72954,24.9,7.70046,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,11,17.56,6.98119,18.4,10.57881,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,06秋冬,0-外出服,10,16.05,8.78164,32.1,7.26836,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,0-外出服,59,74.391,39.43843286,123.7,34.952567,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,3,1.235,0.42,1.25,0.815,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,常年性,9-雜項類,74,0,0,0,0,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,19,51.07,28.05193298,56.4,23.018067,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,14,10.057,3.56414,10.76,6.49286,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,5-寢具類,3,13.95,8.9,15.5,5.05,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,20,16.518,8.702512947,27.11,7.815487,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,1,0.792,0.38375,0.99,0.40825,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,14,9.128,2.95172,9.53,6.17628,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,0-外出服,4,20.75,9.52106,30.9,11.22894,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,33,9.685,4.00206,10.66,5.68294,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,2,2.96,1.51262,3.4,1.44738,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,3,0.957,0.19436,1.02,0.76264,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,2,4.75,1.75825,4.98,2.99175,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋,1-內著類,21,11.198,3.24892,12.13,7.94908,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,9,1.766,0.665,1.85,1.101,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,1,0.38,0.14924,0.38,0.23076,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋冬,3-鞋類,5,15.635,7.6706,20.2,7.9644,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,34,19.243,6.36001,21.3,12.88299,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,18,26.699,8.1,44.5,18.599,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,98,125.82,64.90634,208.7,60.91366,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,19,6.834,2.2401,7.03,4.5939,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,31,14.577,4.00901,15.16,10.56799,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,14,8.299,2.15522,8.88,6.14378,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,0-外出服,2,4.92,1.24172,5.49,3.67828,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,1-內著類,6,2.106,0.48378,2.34,1.62222,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,5,1.182,0.36,1.23,0.822,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,13,6.057,1.64088,6.96,4.41612,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,307,0,0,0,0,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06春夏,3-鞋類,1,1.35,0.6915,1.5,0.6585,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06秋冬,0-外出服,2,2.8,0,0,2.8,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,31,70.201,40.03689,100.8,30.16411,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,11,20.877,8.77619,22.4,12.10081,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,06春夏,3-鞋類,1,1.08,0.45155,1.2,0.62845,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,07春夏,0-外出服,146,188.436,97.88785571,313.7,90.548144,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,10,6.125,2.45,6.55,3.675,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,常年性,9-雜項類,172,0,0,0,0,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,60,126.632,72.96506611,144.77,53.666934,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,1,1.538,1.04762,2.2,0.49038,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,97-LS-Other baby accessar,常年性,5-寢具類,1,1.75,1.4,2.5,0.35,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,99-OR-Others,常年性,4-用品類,2,34,20.298,40,13.702,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,安和門市-PLUS,99-OR-Others,常年性,9-雜項類,1,0.15,0,0,0.15,G02-2 國外生產,25.0338542,121.550238
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,8,6.176,3.07463462,11.02,3.101365,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,2,1.287,0.7675,1.98,0.5195,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,04秋冬,2-配飾類,1,0.99,0.278,0.99,0.712,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,11,8.368,2.44235,8.61,5.92565,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,0-外出服,2,1.8,1.03332,3,0.76668,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,2,0.799,0.41692,1.06,0.38208,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,1,0.273,0.07248,0.39,0.20052,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋,1-內著類,16,8.678,2.51628,9.04,6.16172,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋冬,0-外出服,2,3.3,1.11,6.6,2.19,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,3,1.002,0.28,1.07,0.722,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,8月,8月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,31,19.995,6.322635641,21.11,13.672364,G02-1 國內生產,25.05909,121.562303
